Particle Z-Coordinate,Particle Mass,Particle X-Coordinate,Particle ID,Particle Y-Coordinate
time (s) = 0.0
time (s) = 0.1
-4.23373e-03, 5.22656e-07,-1.04921e-02, 1.37000e+02, 1.69501e-02
 1.46870e-03, 5.22656e-07,-1.28376e-02, 1.38000e+02, 1.74849e-02
 6.50752e-03, 5.22656e-07, 7.09738e-03, 1.39000e+02, 1.68654e-02
-2.94004e-03, 5.22656e-07,-6.42350e-03, 1.40000e+02, 1.64197e-02
 3.57495e-03, 5.22656e-07, 9.83665e-04, 1.41000e+02, 1.67916e-02
-1.06677e-02, 5.22656e-07,-4.60926e-03, 1.42000e+02, 1.55976e-02
-9.25513e-03, 5.22656e-07, 5.41134e-03, 1.43000e+02, 1.57471e-02
-7.45618e-03, 5.22656e-07, 1.20881e-02, 1.44000e+02, 1.81464e-02
 1.22069e-03, 5.22656e-07, 1.37364e-02, 1.45000e+02, 1.63439e-02
 9.32021e-04, 5.22656e-07, 1.54293e-02, 1.46000e+02, 1.59806e-02
-9.03481e-06, 5.22656e-07, 1.85554e-02, 1.47000e+02, 4.99395e-03
-1.84718e-02, 5.22656e-07,-6.54766e-04, 1.48000e+02, 4.45267e-03
-1.57197e-02, 5.22656e-07,-9.74684e-03, 1.49000e+02, 4.48747e-03
 1.27559e-02, 5.22656e-07, 4.67578e-03, 1.50000e+02, 1.38790e-02
 4.25712e-03, 5.22656e-07,-4.58461e-03, 1.51000e+02, 1.57662e-02
-1.75041e-03, 5.22656e-07,-7.03532e-03, 1.52000e+02, 1.48283e-02
-1.56819e-03, 5.22656e-07, 7.80972e-03, 1.53000e+02, 1.52996e-02
 3.18069e-03, 5.22656e-07, 1.53682e-02, 1.54000e+02, 1.47279e-02
-8.51145e-03, 5.22656e-07,-1.41009e-02, 1.55000e+02, 1.55177e-02
-1.54622e-02, 5.22656e-07,-1.00743e-02, 1.56000e+02, 4.02020e-03
 4.95679e-03, 5.22656e-07,-1.15853e-03, 1.57000e+02, 1.44893e-02
 6.36595e-03, 5.22656e-07,-6.58520e-03, 1.58000e+02, 1.46884e-02
 1.46185e-02, 5.22656e-07,-7.88663e-04, 1.59000e+02, 1.15500e-02
-7.19101e-03, 5.22656e-07,-1.69285e-02, 1.60000e+02, 1.35674e-02
 1.09069e-02, 5.22656e-07,-1.67787e-03, 1.61000e+02, 1.22021e-02
-3.12493e-03, 5.22656e-07, 5.91532e-03, 1.62000e+02, 1.35806e-02
 1.80593e-03, 5.22656e-07, 1.83134e-02, 1.63000e+02, 1.17014e-02
-4.81379e-03, 5.22656e-07,-9.41930e-03, 1.64000e+02, 1.33644e-02
-4.19333e-03, 5.22656e-07, 3.64552e-03, 1.65000e+02, 1.29886e-02
 6.51800e-03, 5.22656e-07,-2.86792e-03, 1.66000e+02, 1.34774e-02
-1.30806e-02, 5.22656e-07,-7.90109e-03, 1.67000e+02, 1.42948e-02
 3.93806e-03, 5.22656e-07, 9.35921e-03, 1.68000e+02, 1.33413e-02
-1.36142e-02, 5.22656e-07,-3.70259e-03, 1.69000e+02, 1.46353e-02
 3.65448e-03, 5.22656e-07, 5.37706e-03, 1.70000e+02, 1.28245e-02
 8.09330e-03, 5.22656e-07,-9.17420e-03, 1.71000e+02, 1.11954e-02
-3.84550e-03, 5.22656e-07, 1.01562e-02, 1.72000e+02, 1.19052e-02
 1.20482e-02, 5.22656e-07, 7.61444e-03, 1.73000e+02, 1.14584e-02
-1.28002e-02, 5.22656e-07, 3.76669e-03, 1.74000e+02, 8.82002e-03
-5.36596e-03, 5.22656e-07,-1.04258e-02, 1.75000e+02, 1.18010e-02
-2.08797e-03, 5.22656e-07, 1.00095e-02, 1.76000e+02, 1.19991e-02
 7.21665e-03, 5.22656e-07, 1.30430e-02, 1.77000e+02, 1.11580e-02
-4.49134e-03, 5.22656e-07, 2.82412e-03, 1.78000e+02, 1.13366e-02
 2.27730e-03, 5.22656e-07, 2.77815e-03, 1.79000e+02, 1.16620e-02
-1.22043e-02, 5.22656e-07, 6.59315e-03, 1.80000e+02, 1.28696e-02
-1.81120e-02, 5.22656e-07,-3.40851e-03, 1.81000e+02, 1.05973e-02
-1.76937e-02, 5.22656e-07,-5.36082e-03, 1.82000e+02, 4.45038e-03
-4.34119e-03, 5.22656e-07,-1.49495e-03, 1.83000e+02, 1.08588e-02
-6.73917e-03, 5.22656e-07,-1.02385e-02, 1.84000e+02, 1.10015e-02
-1.08277e-02, 5.22656e-07,-9.29360e-03, 1.85000e+02, 9.60145e-03
-1.49800e-02, 5.22656e-07, 8.26019e-03, 1.86000e+02, 1.13706e-02
 9.27481e-03, 5.22656e-07,-2.50013e-03, 1.87000e+02, 1.03458e-02
-9.67592e-04, 5.22656e-07,-1.83074e-02, 1.88000e+02, 9.08813e-03
-9.01013e-03, 5.22656e-07, 1.22459e-02, 1.89000e+02, 1.11213e-02
-2.11802e-03, 5.22656e-07,-2.44023e-04, 1.90000e+02, 9.72368e-03
-1.24341e-02, 5.22656e-07, 8.41617e-03, 1.91000e+02, 1.11233e-02
-3.98707e-03, 5.22656e-07,-4.78275e-03, 1.92000e+02, 9.47013e-03
 5.61756e-03, 5.22656e-07,-5.24292e-03, 1.93000e+02, 9.72444e-03
-2.08151e-03, 5.22656e-07, 3.66578e-03, 1.94000e+02, 9.38083e-03
-5.67158e-03, 5.22656e-07,-1.54148e-02, 1.95000e+02, 9.56768e-03
 1.11050e-02, 5.22656e-07, 5.96964e-03, 1.96000e+02, 8.49554e-03
-3.55789e-03, 5.22656e-07,-1.54791e-02, 1.97000e+02, 9.35303e-03
 8.39347e-03, 5.22656e-07,-7.64384e-03, 1.98000e+02, 8.42361e-03
-1.50690e-05, 5.22656e-07,-2.46369e-03, 1.99000e+02, 8.52773e-03
 5.23757e-03, 5.22656e-07,-6.48133e-03, 2.00000e+02, 8.88065e-03
-1.14782e-02, 5.22656e-07, 2.49462e-03, 2.01000e+02, 9.04840e-03
-1.14178e-03, 5.22656e-07,-8.46420e-03, 2.02000e+02, 8.16464e-03
-6.61430e-03, 5.22656e-07, 3.62620e-03, 2.03000e+02, 7.97161e-03
-6.51166e-03, 5.22656e-07,-1.06015e-02, 2.04000e+02, 8.40707e-03
-1.69984e-03, 5.22656e-07, 1.83209e-02, 2.05000e+02, 3.22138e-03
-9.26557e-03, 5.22656e-07,-1.22716e-02, 2.06000e+02, 8.45446e-03
 1.14807e-02, 5.22656e-07, 2.86293e-03, 2.07000e+02, 6.49158e-03
 4.54551e-03, 5.22656e-07,-7.17791e-03, 2.08000e+02, 7.58626e-03
-1.84923e-03, 5.22656e-07, 6.23043e-03, 2.09000e+02, 7.33560e-03
-5.64374e-03, 5.22656e-07,-2.93410e-03, 2.10000e+02, 7.16379e-03
 3.54081e-03, 5.22656e-07, 1.49253e-02, 2.11000e+02, 7.08238e-03
-3.04704e-03, 5.22656e-07,-8.39968e-03, 2.12000e+02, 7.13381e-03
 2.13587e-04, 5.22656e-07,-1.47381e-02, 2.13000e+02, 6.88816e-03
-1.03611e-02, 5.22656e-07,-9.48807e-03, 2.14000e+02, 9.98570e-03
-1.31641e-02, 5.22656e-07, 3.56217e-03, 2.15000e+02, 9.22509e-03
-3.94372e-03, 5.22656e-07, 9.76610e-03, 2.16000e+02, 6.18887e-03
-1.71235e-02, 5.22656e-07, 6.73129e-03, 2.17000e+02, 6.55704e-03
-1.17283e-03, 5.22656e-07, 1.67623e-02, 2.18000e+02, 6.40310e-03
 5.40664e-03, 5.22656e-07, 1.58291e-02, 2.19000e+02, 4.74253e-03
 6.54428e-03, 5.22656e-07, 5.27947e-03, 2.20000e+02, 5.71552e-03
 1.20694e-02, 5.22656e-07,-1.04827e-02, 2.21000e+02, 4.69644e-03
-1.21897e-02, 5.22656e-07, 1.49535e-03, 2.22000e+02, 5.95745e-03
 1.02650e-03, 5.22656e-07, 6.51471e-03, 2.23000e+02, 5.61805e-03
-6.91973e-04, 5.22656e-07,-1.18277e-02, 2.24000e+02, 5.21294e-03
-7.36209e-03, 5.22656e-07, 1.57460e-03, 2.25000e+02, 5.33674e-03
 7.39917e-03, 5.22656e-07, 1.12567e-02, 2.26000e+02, 4.66514e-03
 1.03417e-02, 5.22656e-07,-4.20447e-03, 2.27000e+02, 4.61516e-03
-2.56031e-03, 5.22656e-07,-6.05595e-03, 2.28000e+02, 4.72635e-03
 5.34782e-03, 5.22656e-07, 2.01779e-03, 2.29000e+02, 4.62747e-03
 7.51369e-04, 5.22656e-07,-1.14047e-02, 2.30000e+02, 4.49001e-03
-4.19221e-03, 5.22656e-07,-1.18092e-02, 2.31000e+02, 4.66566e-03
-6.35854e-03, 5.22656e-07, 5.54275e-03, 2.32000e+02, 4.27286e-03
-4.64310e-03, 5.22656e-07, 1.44446e-02, 2.33000e+02, 4.37587e-03
-1.24751e-02, 5.22656e-07,-1.36185e-02, 2.34000e+02, 3.57450e-03
 9.98771e-04, 5.22656e-07, 1.19962e-02, 2.35000e+02, 3.76214e-03
-1.40060e-03, 5.22656e-07, 1.71434e-03, 2.36000e+02, 3.68920e-03
 9.59317e-03, 5.22656e-07, 3.08413e-03, 2.37000e+02, 3.71309e-03
 1.83648e-03, 5.22656e-07, 9.01015e-03, 2.38000e+02, 3.45463e-03
-3.11286e-04, 5.22656e-07, 1.31917e-02, 2.39000e+02, 3.19783e-03
-3.62620e-03, 5.22656e-07,-1.45149e-02, 2.40000e+02, 3.24752e-03
 9.04142e-04, 5.22656e-07,-1.26183e-02, 2.41000e+02, 3.20799e-03
-1.18868e-02, 5.22656e-07,-2.98522e-03, 2.42000e+02, 2.73842e-03
-8.52156e-04, 5.22656e-07, 7.40713e-03, 2.43000e+02, 2.75050e-03
-6.41665e-03, 5.22656e-07, 1.32793e-02, 2.44000e+02, 2.69465e-03
 1.09358e-02, 5.22656e-07,-1.85347e-03, 2.45000e+02, 2.33501e-03
 2.23265e-03, 5.22656e-07,-1.51170e-02, 2.46000e+02, 2.42883e-03
 1.26523e-02, 5.22656e-07, 3.55272e-03, 2.47000e+02, 1.93525e-03
-1.57519e-02, 5.22656e-07,-3.88615e-03, 2.48000e+02, 2.24882e-03
-7.12080e-03, 5.22656e-07, 6.38601e-03, 2.49000e+02, 1.87717e-03
 1.35468e-02, 5.22656e-07,-1.82211e-03, 2.50000e+02, 1.58638e-03
-4.58223e-03, 5.22656e-07,-3.64041e-03, 2.51000e+02, 1.63194e-03
 1.28712e-02, 5.22656e-07, 1.03224e-02, 2.52000e+02, 1.19011e-03
-4.26317e-03, 5.22656e-07, 1.52536e-02, 2.53000e+02, 1.43037e-03
-1.48865e-02, 5.22656e-07,-6.07507e-03, 2.54000e+02, 1.67186e-03
 2.25168e-03, 5.22656e-07,-1.44795e-02, 2.55000e+02, 1.10843e-03
-1.23165e-02, 5.22656e-07, 6.07453e-03, 2.56000e+02, 1.09707e-03
-1.16785e-02, 5.22656e-07, 1.42107e-02, 2.57000e+02, 7.79212e-04
-1.27588e-02, 5.22656e-07, 4.42902e-04, 2.58000e+02, 7.52383e-04
 1.36426e-02, 5.22656e-07,-1.03307e-02, 2.59000e+02, 4.66464e-04
-9.03079e-03, 5.22656e-07,-1.21673e-03, 2.60000e+02, 4.44638e-04
-9.55240e-03, 5.22656e-07, 5.90708e-04, 2.61000e+02, 3.19459e-04
 9.16727e-03, 5.22656e-07,-7.63739e-04, 2.62000e+02, 1.72691e-04
 3.38500e-03, 5.22656e-07, 1.20759e-02, 2.63000e+02, 4.27204e-05
 3.47757e-03, 5.22656e-07, 7.07402e-03, 2.64000e+02,-4.98035e-05
 4.10182e-03, 5.22656e-07,-1.65018e-03, 2.65000e+02,-6.38733e-05
 3.21236e-03, 5.22656e-07,-1.71157e-02, 2.66000e+02,-3.45112e-04
-4.51414e-03, 5.22656e-07,-1.73142e-02, 2.67000e+02,-4.07550e-04
time (s) = 0.8
-3.32116e-05, 5.22656e-07, 6.15954e-03, 0.00000e+00, 4.12401e-02
 5.31669e-03, 5.22656e-07, 1.59368e-03, 1.00000e+00, 3.99303e-02
 1.04293e-02, 5.22656e-07,-1.02698e-03, 2.00000e+00, 3.68751e-02
-9.37107e-03, 5.22656e-07, 6.51854e-03, 3.00000e+00, 3.99760e-02
 8.47373e-03, 5.22656e-07, 7.18266e-03, 4.00000e+00, 3.92616e-02
-1.26532e-02, 5.22656e-07,-8.08609e-04, 5.00000e+00, 3.95693e-02
 9.41178e-03, 5.22656e-07, 1.59898e-02, 6.00000e+00, 1.49246e-02
-7.32781e-03, 5.22656e-07,-7.90463e-03, 7.00000e+00, 3.96772e-02
-9.52348e-03, 5.22656e-07,-7.08806e-03, 8.00000e+00, 3.91333e-02
 1.45449e-03, 5.22656e-07, 1.05666e-03, 9.00000e+00, 4.03071e-02
-1.59807e-02, 5.22656e-07, 9.42812e-03, 1.00000e+01, 1.99438e-02
 2.95447e-03, 5.22656e-07, 1.81571e-02, 1.10000e+01, 2.99235e-02
-1.05009e-02, 5.22656e-07, 7.82223e-03, 1.20000e+01, 4.33845e-02
-9.04709e-03, 5.22656e-07, 2.76177e-03, 1.30000e+01, 3.82562e-02
-2.64066e-03, 5.22656e-07,-4.62174e-03, 1.40000e+01, 3.94045e-02
-6.83952e-03, 5.22656e-07, 9.65311e-03, 1.50000e+01, 3.81582e-02
-9.78796e-03, 5.22656e-07, 7.62842e-03, 1.60000e+01, 3.98939e-02
 4.54999e-04, 5.22656e-07,-2.67376e-03, 1.70000e+01, 3.93980e-02
-1.68450e-03, 5.22656e-07,-1.29203e-02, 1.80000e+01, 3.89970e-02
 7.63225e-03, 5.22656e-07,-6.78212e-03, 1.90000e+01, 3.89219e-02
-1.14502e-02, 5.22656e-07,-4.79137e-03, 2.00000e+01, 3.69839e-02
-2.27482e-03, 5.22656e-07, 5.53300e-03, 2.10000e+01, 3.84724e-02
-5.28591e-03, 5.22656e-07, 1.50614e-02, 2.20000e+01, 4.03137e-02
-1.85463e-02, 5.22656e-07,-2.09578e-04, 2.30000e+01, 4.87052e-03
-4.24130e-03, 5.22656e-07, 5.97616e-04, 2.40000e+01, 3.79876e-02
-1.28565e-02, 5.22656e-07, 4.46178e-03, 2.60000e+01, 1.50717e-02
-2.39402e-03, 5.22656e-07,-1.26864e-02, 2.70000e+01, 3.81289e-02
 1.09766e-02, 5.22656e-07, 1.19131e-02, 2.80000e+01, 3.52596e-02
-1.54787e-02, 5.22656e-07, 2.87371e-03, 2.90000e+01, 4.13022e-02
-1.12742e-02, 5.22656e-07,-5.89225e-03, 3.00000e+01, 3.63266e-02
 1.51425e-02, 5.22656e-07,-7.72673e-03, 3.10000e+01, 3.31362e-02
 8.90153e-03, 5.22656e-07,-2.07095e-03, 3.20000e+01, 3.47663e-02
-7.73782e-03, 5.22656e-07, 1.15862e-02, 3.30000e+01, 4.05696e-02
-3.98431e-03, 5.22656e-07, 1.80100e-03, 3.40000e+01, 3.67809e-02
-5.34528e-05, 5.22656e-07, 1.85383e-02, 3.50000e+01, 1.48357e-02
-4.71032e-04, 5.22656e-07,-3.38241e-03, 3.60000e+01, 3.68941e-02
-6.18712e-03, 5.22656e-07, 1.14793e-02, 3.70000e+01, 3.81049e-02
-1.02354e-02, 5.22656e-07, 5.69045e-04, 3.80000e+01, 3.49501e-02
-1.31466e-02, 5.22656e-07, 1.30914e-02, 3.90000e+01, 4.98649e-03
-1.60858e-02, 5.22656e-07, 9.24819e-03, 4.00000e+01, 4.97321e-03
 7.81225e-03, 5.22656e-07, 3.36487e-03, 4.10000e+01, 3.37461e-02
-7.55052e-03, 5.22656e-07,-7.12135e-03, 4.20000e+01, 3.47387e-02
 1.35236e-03, 5.22656e-07, 1.41336e-02, 4.30000e+01, 3.83820e-02
-1.49070e-03, 5.22656e-07,-1.05955e-02, 4.40000e+01, 3.49961e-02
 3.45685e-03, 5.22656e-07, 1.70850e-02, 4.50000e+01, 3.33538e-02
-1.62581e-02, 5.22656e-07, 8.82499e-03, 4.60000e+01, 4.56338e-03
-1.12751e-02, 5.22656e-07, 6.28593e-03, 4.70000e+01, 3.53510e-02
-3.88594e-03, 5.22656e-07, 8.73826e-03, 4.80000e+01, 3.45367e-02
-4.97767e-03, 5.22656e-07,-1.78724e-02, 4.90000e+01, 2.99258e-02
-4.81364e-03, 5.22656e-07, 1.87950e-03, 5.00000e+01, 3.41828e-02
-3.74174e-03, 5.22656e-07, 1.07594e-02, 5.10000e+01, 3.45720e-02
-1.59683e-02, 5.22656e-07, 9.44625e-03, 5.20000e+01, 3.46992e-02
-1.60010e-02, 5.22656e-07,-9.39609e-03, 5.40000e+01, 4.90697e-03
-9.36285e-03, 5.22656e-07,-1.60185e-02, 5.50000e+01, 1.49570e-02
-1.78859e-02, 5.22656e-07,-4.94240e-03, 5.60000e+01, 4.85774e-03
 1.47046e-02, 5.22656e-07,-1.10593e-02, 5.70000e+01, 1.99414e-02
-1.96510e-03, 5.22656e-07,-1.37549e-02, 5.90000e+01, 3.50041e-02
-1.85519e-02, 5.22656e-07, 1.51120e-04, 6.00000e+01, 1.99402e-02
-1.00365e-02, 5.22656e-07,-5.22001e-03, 6.10000e+01, 3.12081e-02
-1.81379e-02, 5.22656e-07,-3.15680e-03, 6.20000e+01, 1.00003e-02
 3.69240e-03, 5.22656e-07,-1.13964e-02, 6.30000e+01, 3.30474e-02
 8.36068e-03, 5.22656e-07, 1.55858e-03, 6.40000e+01, 3.11533e-02
 1.00085e-02, 5.22656e-07,-7.66516e-03, 6.50000e+01, 3.01815e-02
-1.65934e-02, 5.22656e-07, 1.63277e-03, 6.60000e+01, 3.53481e-02
 2.01165e-05, 5.22656e-07,-9.93065e-03, 6.80000e+01, 3.23170e-02
-5.65727e-03, 5.22656e-07, 1.12292e-02, 6.90000e+01, 3.23294e-02
-4.17687e-03, 5.22656e-07, 1.65968e-02, 7.00000e+01, 3.27870e-02
-9.85052e-03, 5.22656e-07,-7.81521e-03, 7.10000e+01, 3.05531e-02
 6.89002e-04, 5.22656e-07, 6.23601e-03, 7.20000e+01, 3.17354e-02
-1.09980e-03, 5.22656e-07, 1.18123e-02, 7.30000e+01, 3.22301e-02
-4.63184e-03, 5.22656e-07, 1.79659e-02, 7.40000e+01, 1.99219e-02
-1.06250e-02, 5.22656e-07, 5.27516e-03, 7.50000e+01, 3.02234e-02
-1.34472e-02, 5.22656e-07, 9.47744e-04, 7.60000e+01, 3.26955e-02
-1.26251e-02, 5.22656e-07,-9.94976e-04, 7.70000e+01, 3.01224e-02
 9.49122e-03, 5.22656e-07, 1.31333e-02, 7.80000e+01, 2.88477e-02
 5.62849e-03, 5.22656e-07,-9.48542e-03, 7.90000e+01, 3.06982e-02
 4.15774e-03, 5.22656e-07, 1.03060e-02, 8.00000e+01, 3.07352e-02
-7.69213e-04, 5.22656e-07,-2.61467e-03, 8.10000e+01, 3.05666e-02
-1.03622e-02, 5.22656e-07,-1.04744e-02, 8.20000e+01, 1.51638e-02
-1.64176e-02, 5.22656e-07, 8.43539e-03, 8.30000e+01, 4.10134e-03
-1.84458e-03, 5.22656e-07, 1.43434e-02, 8.40000e+01, 3.25616e-02
 4.02141e-03, 5.22656e-07, 4.45130e-03, 8.50000e+01, 2.96912e-02
-1.04474e-03, 5.22656e-07, 5.10415e-03, 8.60000e+01, 2.99655e-02
 7.99839e-03, 5.22656e-07,-7.59016e-03, 8.70000e+01, 2.79712e-02
-6.36787e-03, 5.22656e-07, 1.52757e-02, 8.80000e+01, 3.12154e-02
-7.96851e-04, 5.22656e-07,-7.46540e-03, 8.90000e+01, 2.94267e-02
 2.95777e-04, 5.22656e-07,-5.11026e-03, 9.00000e+01, 3.00879e-02
-3.67304e-03, 5.22656e-07,-1.41502e-03, 9.10000e+01, 2.86615e-02
 3.61240e-03, 5.22656e-07,-1.38584e-02, 9.20000e+01, 2.96142e-02
 1.55347e-02, 5.22656e-07, 2.28463e-03, 9.30000e+01, 2.31175e-02
-4.28001e-03, 5.22656e-07, 1.06896e-02, 9.40000e+01, 2.83028e-02
 1.19062e-02, 5.22656e-07,-6.38626e-03, 9.50000e+01, 2.59334e-02
-1.76709e-02, 5.22656e-07,-6.88498e-04, 9.60000e+01, 2.92196e-02
-5.16926e-03, 5.22656e-07,-8.13075e-03, 9.70000e+01, 2.74575e-02
-1.73686e-02, 5.22656e-07, 3.81401e-03, 9.80000e+01, 3.01661e-02
-1.35179e-02, 5.22656e-07, 4.03218e-03, 9.90000e+01, 3.10195e-02
 1.29523e-03, 5.22656e-07,-1.26275e-02, 1.00000e+02, 2.90396e-02
 1.54285e-02, 5.22656e-07, 2.54760e-03, 1.01000e+02, 2.25794e-02
-1.91430e-03, 5.22656e-07, 4.16910e-03, 1.02000e+02, 2.80806e-02
-6.59050e-04, 5.22656e-07, 1.84521e-02, 1.03000e+02, 1.49118e-02
-3.95015e-04, 5.22656e-07,-8.15695e-03, 1.04000e+02, 2.72639e-02
 8.03971e-03, 5.22656e-07,-3.74374e-03, 1.05000e+02, 2.68510e-02
-9.31149e-03, 5.22656e-07, 1.60487e-02, 1.06000e+02, 4.96623e-03
-6.46779e-03, 5.22656e-07,-1.44110e-02, 1.07000e+02, 2.80890e-02
-1.34189e-02, 5.22656e-07, 4.38080e-03, 1.08000e+02, 1.48439e-02
-7.54651e-04, 5.22656e-07,-4.58172e-03, 1.09000e+02, 2.65612e-02
-4.89370e-03, 5.22656e-07,-6.35551e-03, 1.10000e+02, 2.55382e-02
 8.62661e-03, 5.22656e-07, 9.85994e-03, 1.11000e+02, 2.54657e-02
-1.68394e-03, 5.22656e-07, 1.26650e-02, 1.12000e+02, 2.85035e-02
 9.82427e-05, 5.22656e-07, 2.43907e-03, 1.13000e+02, 2.62830e-02
-9.55638e-04, 5.22656e-07,-2.32878e-03, 1.14000e+02, 2.57652e-02
-4.85837e-03, 5.22656e-07, 1.79056e-02, 1.15000e+02, 4.96756e-03
-2.98307e-04, 5.22656e-07, 9.15364e-03, 1.16000e+02, 2.64828e-02
-2.61388e-03, 5.22656e-07,-8.85090e-03, 1.17000e+02, 2.55222e-02
-8.83167e-03, 5.22656e-07, 1.07316e-02, 1.18000e+02, 2.84277e-02
-9.10423e-03, 5.22656e-07, 1.61662e-02, 1.19000e+02, 2.64660e-02
-3.63166e-03, 5.22656e-07,-6.60038e-03, 1.20000e+02, 2.43302e-02
 8.42776e-04, 5.22656e-07,-1.38048e-02, 1.21000e+02, 2.58943e-02
-4.16423e-03, 5.22656e-07,-1.37180e-02, 1.22000e+02, 2.65152e-02
 1.10849e-04, 5.22656e-07,-7.14425e-03, 1.23000e+02, 2.46256e-02
-1.63758e-03, 5.22656e-07, 1.83301e-02, 1.24000e+02, 1.99458e-02
-5.96625e-03, 5.22656e-07,-1.08904e-02, 1.25000e+02, 2.47940e-02
-1.50759e-03, 5.22656e-07, 8.96580e-03, 1.26000e+02, 2.50532e-02
-2.71949e-03, 5.22656e-07, 6.80629e-03, 1.27000e+02, 2.43879e-02
-1.00566e-02, 5.22656e-07,-9.98642e-03, 1.28000e+02, 1.53911e-02
-1.13375e-02, 5.22656e-07, 3.18432e-03, 1.29000e+02, 2.31673e-02
-2.29640e-04, 5.22656e-07,-1.10222e-02, 1.30000e+02, 2.36997e-02
 9.78996e-03, 5.22656e-07, 7.65199e-03, 1.31000e+02, 2.21977e-02
-3.39315e-03, 5.22656e-07, 1.24496e-02, 1.32000e+02, 2.32756e-02
-1.73835e-02, 5.22656e-07,-6.07263e-03, 1.33000e+02, 2.33604e-02
 4.66063e-03, 5.22656e-07, 1.13167e-02, 1.34000e+02, 2.32786e-02
-9.68807e-03, 5.22656e-07,-7.40580e-03, 1.35000e+02, 2.14697e-02
 6.62166e-03, 5.22656e-07,-7.12124e-03, 1.36000e+02, 2.31051e-02
-4.81683e-03, 5.22656e-07,-1.03776e-02, 1.37000e+02, 2.22956e-02
 2.09119e-03, 5.22656e-07,-1.23737e-02, 1.38000e+02, 2.28707e-02
 5.97861e-03, 5.22656e-07, 7.15026e-03, 1.39000e+02, 2.22994e-02
-3.48641e-03, 5.22656e-07,-6.42494e-03, 1.40000e+02, 2.15634e-02
 2.83467e-03, 5.22656e-07, 1.04574e-03, 1.41000e+02, 2.22433e-02
-1.10595e-02, 5.22656e-07,-4.70680e-03, 1.42000e+02, 2.05697e-02
-9.72127e-03, 5.22656e-07, 5.46389e-03, 1.43000e+02, 2.08174e-02
-7.11185e-03, 5.22656e-07, 1.25887e-02, 1.44000e+02, 2.37806e-02
 2.12784e-03, 5.22656e-07, 1.34497e-02, 1.45000e+02, 2.17680e-02
 2.25364e-03, 5.22656e-07, 1.53291e-02, 1.46000e+02, 2.10008e-02
-7.10124e-05, 5.22656e-07, 1.85560e-02, 1.47000e+02, 4.80540e-03
-1.84718e-02, 5.22656e-07,-6.54549e-04, 1.48000e+02, 4.45244e-03
-1.57195e-02, 5.22656e-07,-9.74715e-03, 1.49000e+02, 4.48788e-03
 1.23600e-02, 5.22656e-07, 4.63728e-03, 1.50000e+02, 1.85036e-02
 3.57794e-03, 5.22656e-07,-4.56536e-03, 1.51000e+02, 2.12526e-02
-2.27643e-03, 5.22656e-07,-7.07719e-03, 1.52000e+02, 1.99920e-02
-2.21090e-03, 5.22656e-07, 7.87450e-03, 1.53000e+02, 2.06019e-02
 4.46001e-03, 5.22656e-07, 1.52049e-02, 1.54000e+02, 1.97594e-02
-7.85436e-03, 5.22656e-07,-1.49916e-02, 1.55000e+02, 2.10194e-02
-1.54618e-02, 5.22656e-07,-1.00748e-02, 1.56000e+02, 4.02082e-03
 4.15335e-03, 5.22656e-07,-1.15939e-03, 1.57000e+02, 1.98948e-02
 5.78967e-03, 5.22656e-07,-6.57605e-03, 1.58000e+02, 2.01892e-02
 1.44254e-02, 5.22656e-07,-6.22030e-04, 1.59000e+02, 1.58912e-02
-6.42975e-03, 5.22656e-07,-1.72505e-02, 1.60000e+02, 1.49846e-02
 1.02288e-02, 5.22656e-07,-1.61527e-03, 1.61000e+02, 1.75741e-02
-3.56884e-03, 5.22656e-07, 6.05778e-03, 1.62000e+02, 1.87001e-02
 4.08497e-03, 5.22656e-07, 1.79989e-02, 1.63000e+02, 1.39652e-02
-5.20264e-03, 5.22656e-07,-9.29348e-03, 1.64000e+02, 1.85839e-02
-4.77712e-03, 5.22656e-07, 3.74051e-03, 1.65000e+02, 1.80770e-02
 5.87025e-03, 5.22656e-07,-2.85114e-03, 1.66000e+02, 1.89576e-02
-1.32176e-02, 5.22656e-07,-8.64133e-03, 1.67000e+02, 1.99527e-02
 3.34827e-03, 5.22656e-07, 9.35431e-03, 1.68000e+02, 1.87562e-02
-1.36804e-02, 5.22656e-07,-4.06530e-03, 1.69000e+02, 2.03051e-02
 2.98936e-03, 5.22656e-07, 5.42401e-03, 1.70000e+02, 1.83354e-02
 7.68285e-03, 5.22656e-07,-9.01511e-03, 1.71000e+02, 1.67083e-02
-4.26221e-03, 5.22656e-07, 1.02027e-02, 1.72000e+02, 1.71354e-02
 1.21253e-02, 5.22656e-07, 7.26091e-03, 1.73000e+02, 1.61941e-02
-1.29260e-02, 5.22656e-07, 4.04454e-03, 1.74000e+02, 1.46466e-02
-5.82826e-03, 5.22656e-07,-1.03016e-02, 1.75000e+02, 1.68199e-02
-2.60761e-03, 5.22656e-07, 1.01731e-02, 1.76000e+02, 1.73734e-02
 7.78795e-03, 5.22656e-07, 1.29588e-02, 1.77000e+02, 1.60495e-02
-5.04052e-03, 5.22656e-07, 2.90342e-03, 1.78000e+02, 1.63885e-02
 1.58217e-03, 5.22656e-07, 2.75590e-03, 1.79000e+02, 1.71547e-02
-1.21112e-02, 5.22656e-07, 7.14051e-03, 1.80000e+02, 1.85713e-02
-1.81517e-02, 5.22656e-07,-3.10392e-03, 1.81000e+02, 1.06100e-02
